Order ID,Date,Product,Town,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity, TotalCost , TotalPrice ,TotalProfit
821589,14/03/2019,Chicken Fajita Wrap,San Francisco,USA,0.37,1.83,422,154.45,772.26,617.81
821590,15/03/2019,Ham & Cheese Toastie,Stuttgart,DEU,0.65,3.27,375,245.25,1226.25,981
821591,16/03/2019,Fruit Box,Lille,FRA,0.92,4.62,234,216.22,1081.08,864.86
821592,17/03/2019,Cheese & Pickle Sandwich,Sydney,AUS,0.6,2.99,493,294.81,1474.07,1179.26
821593,18/03/2019,Butter Croissant,Copenhagan,DNK,0.96,4.8,462,443.52,2217.6,1774.08
821594,19/03/2019,Blueberry Muffin,San Francisco,USA,0.77,3.83,483,369.98,1849.89,1479.91
821595,20/03/2019,Butter Croissant,Canberra,AUS,0.59,2.97,363,215.62,1078.11,862.49
821596,21/03/2019,Lemon & Ginger Tea,Sydney,AUS,0.33,1.67,492,164.33,821.64,657.31
821597,22/03/2019,Coffee,Dresden,DEU,0.38,1.88,450,169.2,846,676.8
821598,23/03/2019,Sparkling Water,Dublin,IRL,1.08,5.42,377,408.67,2043.34,1634.67
821599,24/03/2019,Toast,Glasgow,GBR,0.87,4.36,269,234.57,1172.84,938.27
821600,25/03/2019,Fruit Box,Kirkland,USA,0.88,4.38,466,408.22,2041.08,1632.86
821601,26/03/2019,Apple Juice,Stockholm,SWE,0.48,2.4,483,231.84,1159.2,927.36
821602,27/03/2019,Ham & Cheese Toastie,Salzburg,AUT,0.71,3.56,346,246.35,1231.76,985.41
821603,28/03/2019,Blueberry Muffin,Vancouver,CAN,0.59,2.95,492,290.28,1451.4,1161.12
821604,29/03/2019,Chicken Salad Sandwich,London,GBR,0.9,4.51,367,331.03,1655.17,1324.14
821605,30/03/2019,Almond Croissant,Southampton,GBR,0.33,1.64,497,163.02,815.08,652.06
821606,31/03/2019,BLT Sandwich,Munich,DEU,0.65,3.26,419,273.19,1365.94,1092.75
821607,01/04/2019,Apple Juice,Lausanne,CHE,0.53,2.64,254,134.11,670.56,536.45
821608,02/04/2019,Porridge,Dresden,DEU,0.41,2.07,338,139.93,699.66,559.73
821609,03/04/2019,Sparkling Water,Melbourne,AUS,0.37,1.84,219,80.59,402.96,322.37
821610,04/04/2019,Lemon & Ginger Tea,Potsdam,DEU,0.49,2.44,200,97.6,488,390.4
821611,05/04/2019,Butter Croissant,Potsdam,DEU,0.39,1.94,254,98.55,492.76,394.21
821612,06/04/2019,Coffee,Geneva,CHE,0.82,4.11,495,406.89,2034.45,1627.56
821613,07/04/2019,Cheese & Pickle Sandwich,Munich,DEU,0.51,2.56,200,102.4,512,409.6
821614,08/04/2019,Toast,Vancouver,CAN,0.94,4.69,274,257.01,1285.06,1028.05
821615,09/04/2019,Chocolate Chip Muffin,Canberra,AUS,0.89,4.46,304,271.17,1355.84,1084.67
821616,10/04/2019,Cheese & Pickle Sandwich,Seattle,USA,1.01,5.06,241,243.89,1219.46,975.57
821617,11/04/2019,Apple Juice,Hamburg,DEU,0.35,1.76,305,107.36,536.8,429.44
821618,12/04/2019,Peach Juice,Lille,FRA,0.5,2.5,250,125,625,500
821619,13/04/2019,Tomato Juice,San Diego,USA,0.7,3.48,383,266.57,1332.84,1066.27
821620,14/04/2019,Tea,Toulouse,FRA,0.62,3.12,279,174.1,870.48,696.38
821621,15/04/2019,Almond Croissant,Odense,DNK,0.79,3.96,231,182.95,914.76,731.81
821622,16/04/2019,Chicken Fajita Wrap,Canberra,AUS,0.56,2.81,272,152.86,764.32,611.46
821623,17/04/2019,Apple Juice,Sønderborg,DNK,0.35,1.75,332,116.2,581,464.8
821624,18/04/2019,Toast,Sydney,AUS,1.03,5.16,388,400.42,2002.08,1601.66
821625,19/04/2019,Almond Croissant,Edinburgh,GBR,0.31,1.53,368,112.61,563.04,450.43
821626,20/04/2019,Chocolate Chip Muffin,Graz,AUT,0.9,4.5,465,418.5,2092.5,1674
821627,21/04/2019,Toast,Portland,USA,1.09,5.45,361,393.49,1967.45,1573.96
821628,22/04/2019,Apple Juice,Auckland,NZL,0.58,2.88,476,274.18,1370.88,1096.7
821629,23/04/2019,Fruit Box,Hamburg,DEU,0.53,2.65,341,180.73,903.65,722.92
821630,24/04/2019,Orange Juice,Potsdam,DEU,0.35,1.77,427,151.16,755.79,604.63
821631,25/04/2019,Still Water,San Diego,USA,0.52,2.59,331,171.46,857.29,685.83
821632,26/04/2019,BLT Sandwich,Cardiff,GBR,1.06,5.31,272,288.86,1444.32,1155.46
821633,27/04/2019,Porridge,Odense,DNK,0.6,3,354,212.4,1062,849.6
821634,28/04/2019,Apple Juice,Albuquerque,USA,1.06,5.29,465,491.97,2459.85,1967.88
821635,29/04/2019,Blueberry Muffin,Odense,DNK,0.48,2.4,209,100.32,501.6,401.28
821636,30/04/2019,Blueberry Muffin,Edinburgh,GBR,1.07,5.33,445,474.37,2371.85,1897.48
821637,01/05/2019,Still Water,Kirkland,USA,0.79,3.95,493,389.47,1947.35,1557.88
821638,02/05/2019,Apple Juice,Galway,IRL,0.95,4.76,447,425.54,2127.72,1702.18
821639,03/05/2019,Chicken Salad Sandwich,Dublin,IRL,0.83,4.15,286,237.38,1186.9,949.52
821640,04/05/2019,Blueberry Muffin,Brussels,BEL,1.01,5.04,436,439.49,2197.44,1757.95
821641,05/05/2019,Ham & Cheese Toastie,Potsdam,DEU,0.96,4.82,259,249.68,1248.38,998.7
821642,06/05/2019,Orange Juice,Dublin,IRL,0.47,2.36,243,114.7,573.48,458.78
821643,07/05/2019,Still Water,Graz,AUT,1,5.01,267,267.53,1337.67,1070.14
821644,08/05/2019,Tomato Juice,Madison,USA,0.76,3.82,350,267.4,1337,1069.6
821645,09/05/2019,Coffee,Brussels,BEL,0.45,2.26,425,192.1,960.5,768.4
821646,10/05/2019,Butter Croissant,Munich,DEU,0.83,4.17,418,348.61,1743.06,1394.45
821647,11/05/2019,Sparkling Water,Hamburg,DEU,0.73,3.66,388,284.02,1420.08,1136.06
821648,12/05/2019,Toast,San Diego,USA,1.02,5.09,357,363.43,1817.13,1453.7
821649,13/05/2019,Tuna Melt Panini,Auckland,NZL,0.38,1.89,469,177.28,886.41,709.13
821650,14/05/2019,Cheese & Pickle Sandwich,Kraków,POL,0.61,3.04,486,295.49,1477.44,1181.95
821651,15/05/2019,Cheese & Pickle Sandwich,Copenhagan,DNK,0.64,3.21,385,247.17,1235.85,988.68
821652,16/05/2019,Granola Bar,Berlin,DEU,0.61,3.03,467,283,1415.01,1132.01
821653,17/05/2019,Sparkling Water,Brussels,BEL,0.33,1.66,263,87.32,436.58,349.26
821654,18/05/2019,Blueberry Muffin,Glasgow,GBR,0.8,3.98,500,398,1990,1592
821655,19/05/2019,Green Tea,Stockholm,SWE,1.05,5.25,286,300.3,1501.5,1201.2
821656,20/05/2019,Orange Juice,Seattle,USA,0.46,2.32,352,163.33,816.64,653.31
821657,21/05/2019,Almond Croissant,Edinburgh,GBR,0.94,4.69,415,389.27,1946.35,1557.08
821658,22/05/2019,Fruit Box,Boston,USA,0.61,3.06,266,162.79,813.96,651.17
821659,23/05/2019,Chocolate Twist,Strasbourg,FRA,1.07,5.37,258,277.09,1385.46,1108.37
821660,24/05/2019,Still Water,Hamburg,DEU,0.83,4.16,482,401.02,2005.12,1604.1
821661,25/05/2019,Porridge,Seattle,USA,0.9,4.51,236,212.87,1064.36,851.49
821662,26/05/2019,Ham & Cheese Toastie,Hamburg,DEU,0.92,4.58,486,445.18,2225.88,1780.7
821663,27/05/2019,Toast,Copenhagan,DNK,1.02,5.12,300,307.2,1536,1228.8
821664,28/05/2019,Blueberry Muffin,Munich,DEU,0.37,1.85,419,155.03,775.15,620.12
821665,29/05/2019,Tea,Canberra,AUS,1,5.01,406,406.81,2034.06,1627.25
821666,30/05/2019,Lemon & Ginger Tea,Toulouse,FRA,0.58,2.91,310,180.42,902.1,721.68
821667,31/05/2019,Tomato Juice,Tromsø,NOR,0.84,4.21,450,378.9,1894.5,1515.6
821668,01/06/2019,Chocolate Chip Muffin,Lausanne,CHE,1.05,5.23,358,374.47,1872.34,1497.87
821669,02/06/2019,Sparkling Water,Brussels,BEL,0.73,3.66,258,188.86,944.28,755.42
821670,03/06/2019,Green Tea,Cardiff,GBR,0.51,2.56,461,236.03,1180.16,944.13
821671,04/06/2019,BLT Sandwich,Dublin,IRL,0.74,3.72,220,163.68,818.4,654.72
821672,05/06/2019,Chocolate Twist,Southampton,GBR,0.34,1.69,441,149.06,745.29,596.23
821673,06/06/2019,Blueberry Muffin,Copenhagan,DNK,0.65,3.23,361,233.21,1166.03,932.82
821674,07/06/2019,Granola Bar,Copenhagan,DNK,0.52,2.61,483,252.13,1260.63,1008.5
821675,08/06/2019,Chocolate Chip Muffin,Kraków,POL,0.56,2.81,272,152.86,764.32,611.46
821676,09/06/2019,BLT Sandwich,Katowice,POL,0.52,2.59,206,106.71,533.54,426.83
821677,10/06/2019,Still Water,Hamburg,DEU,0.37,1.83,359,131.39,656.97,525.58
821678,11/06/2019,Chicken Fajita Wrap,Katowice,POL,0.62,3.09,440,271.92,1359.6,1087.68
821679,12/06/2019,Green Tea,Sydney,AUS,0.86,4.28,336,287.62,1438.08,1150.46
821680,13/06/2019,Peach Juice,Hamburg,DEU,0.77,3.84,311,238.85,1194.24,955.39
821681,14/06/2019,Sparkling Water,Austin,USA,0.97,4.87,249,242.53,1212.63,970.1
821682,15/06/2019,Peach Juice,Madison,USA,0.74,3.69,427,315.13,1575.63,1260.5
821683,16/06/2019,Still Water,Sønderborg,DNK,0.34,1.72,241,82.9,414.52,331.62
821684,17/06/2019,Orange Juice,Geneva,CHE,0.39,1.96,486,190.51,952.56,762.05
821685,18/06/2019,Peach Juice,Strasbourg,FRA,0.4,2.01,319,128.24,641.19,512.95
821686,19/06/2019,Green Tea,Kirkland,USA,0.32,1.61,289,93.06,465.29,372.23
821687,20/06/2019,Still Water,Hamburg,DEU,0.79,3.97,292,231.85,1159.24,927.39
821688,21/06/2019,Cheese & Pickle Sandwich,San Francisco,USA,0.54,2.68,447,239.59,1197.96,958.37
821689,22/06/2019,Still Water,Hamilton,NZL,0.79,3.96,481,380.95,1904.76,1523.81
821690,23/06/2019,Porridge,Canberra,AUS,0.45,2.23,207,92.32,461.61,369.29
821691,24/06/2019,BLT Sandwich,Gdańsk,POL,0.58,2.92,225,131.4,657,525.6
821692,25/06/2019,Blueberry Muffin,Odense,DNK,0.89,4.43,273,241.88,1209.39,967.51
821693,26/06/2019,BLT Sandwich,Brussels,BEL,0.78,3.88,278,215.73,1078.64,862.91
821694,27/06/2019,Tea,Manchester,GBR,0.32,1.62,354,114.7,573.48,458.78
821695,28/06/2019,Porridge,Seattle,USA,0.99,4.94,204,201.55,1007.76,806.21
821696,29/06/2019,Chocolate Twist,Manchester,GBR,0.46,2.29,412,188.7,943.48,754.78
821697,30/06/2019,Orange Juice,Auckland,NZL,0.99,4.94,471,465.35,2326.74,1861.39
821698,01/07/2019,Peach Juice,Dublin,IRL,0.36,1.81,266,96.29,481.46,385.17
821699,02/07/2019,Coffee,Odense,DNK,0.4,2,447,178.8,894,715.2
821700,03/07/2019,Chocolate Chip Muffin,Edinburgh,GBR,0.91,4.56,317,289.1,1445.52,1156.42
821701,04/07/2019,Chicken Salad Sandwich,Stockholm,SWE,0.99,4.94,373,368.52,1842.62,1474.1
821702,05/07/2019,Lemon & Ginger Tea,Hamburg,DEU,0.36,1.81,393,142.27,711.33,569.06
821703,06/07/2019,Cheese & Pickle Sandwich,Copenhagan,DNK,0.69,3.44,394,271.07,1355.36,1084.29
821704,07/07/2019,Still Water,Kraków,POL,0.9,4.52,367,331.77,1658.84,1327.07
821705,08/07/2019,Toast,Galway,IRL,1.04,5.22,382,398.81,1994.04,1595.23
821706,09/07/2019,Ham & Cheese Toastie,Brussels,BEL,0.84,4.2,355,298.2,1491,1192.8
821707,10/07/2019,Tea,Madison,USA,1.06,5.3,210,222.6,1113,890.4
821708,11/07/2019,Porridge,Brussels,BEL,0.75,3.76,450,338.4,1692,1353.6
821709,12/07/2019,BLT Sandwich,Salzburg,AUT,0.81,4.05,266,215.46,1077.3,861.84
821710,13/07/2019,Chocolate Chip Muffin,Auckland,NZL,0.37,1.87,205,76.67,383.35,306.68
821711,14/07/2019,Chocolate Twist,Katowice,POL,0.89,4.47,356,318.26,1591.32,1273.06
821712,15/07/2019,Peach Juice,Kirkland,USA,1.05,5.26,321,337.69,1688.46,1350.77
821713,16/07/2019,Ham & Cheese Toastie,Cardiff,GBR,0.65,3.26,245,159.74,798.7,638.96
821714,17/07/2019,Peach Juice,Geneva,CHE,0.59,2.95,321,189.39,946.95,757.56
821715,18/07/2019,Still Water,Cardiff,GBR,0.49,2.43,339,164.75,823.77,659.02
821716,19/07/2019,Butter Croissant,Albuquerque,USA,0.46,2.3,393,180.78,903.9,723.12
821717,20/07/2019,Green Tea,Cardiff,GBR,0.68,3.4,345,234.6,1173,938.4
821718,21/07/2019,Chicken Salad Sandwich,Dublin,IRL,0.52,2.62,317,166.11,830.54,664.43
821719,22/07/2019,Chicken Fajita Wrap,Galway,IRL,0.72,3.62,374,270.78,1353.88,1083.1
821720,23/07/2019,Porridge,Edinburgh,GBR,0.77,3.86,451,348.17,1740.86,1392.69
821721,24/07/2019,Porridge,Stockholm,SWE,0.56,2.79,463,258.35,1291.77,1033.42
821722,25/07/2019,Sparkling Water,Lausanne,CHE,0.71,3.55,410,291.1,1455.5,1164.4
821723,26/07/2019,Apple Juice,Canberra,AUS,0.36,1.8,270,97.2,486,388.8
821724,27/07/2019,BLT Sandwich,Boston,USA,0.36,1.81,363,131.41,657.03,525.62
821725,28/07/2019,Tomato Juice,Lille,FRA,0.82,4.1,416,341.12,1705.6,1364.48
821726,29/07/2019,Peach Juice,Tromsø,NOR,0.72,3.62,285,206.34,1031.7,825.36
821727,30/07/2019,Chicken Salad Sandwich,Graz,AUT,0.76,3.78,212,160.27,801.36,641.09
821728,31/07/2019,Orange Juice,Paris,FRA,0.89,4.45,484,430.76,2153.8,1723.04
821729,01/08/2019,Toast,Birmingham,GBR,0.83,4.15,294,244.02,1220.1,976.08
821730,02/08/2019,Porridge,Brussels,BEL,0.57,2.87,398,228.45,1142.26,913.81
821731,03/08/2019,Still Water,Seattle,USA,0.4,1.99,389,154.82,774.11,619.29
821732,04/08/2019,Butter Croissant,Munich,DEU,0.67,3.36,419,281.57,1407.84,1126.27
821733,05/08/2019,BLT Sandwich,Kirkland,USA,0.3,1.5,417,125.1,625.5,500.4
821734,06/08/2019,Peach Juice,Potsdam,DEU,0.87,4.33,371,321.29,1606.43,1285.14
821735,07/08/2019,Tomato Juice,Gdańsk,POL,0.42,2.09,417,174.31,871.53,697.22
821736,08/08/2019,Fruit Box,Geneva,CHE,0.6,3.02,494,298.38,1491.88,1193.5
821737,09/08/2019,Chocolate Chip Muffin,Potsdam,DEU,0.48,2.38,397,188.97,944.86,755.89
821738,10/08/2019,Porridge,Seattle,USA,0.58,2.91,381,221.74,1108.71,886.97
821739,11/08/2019,Tea,Boston,USA,0.62,3.12,350,218.4,1092,873.6
821740,12/08/2019,Granola Bar,Austin,USA,1.08,5.4,382,412.56,2062.8,1650.24
821741,13/08/2019,Butter Croissant,Potsdam,DEU,0.66,3.29,321,211.22,1056.09,844.87
821742,14/08/2019,Fruit Box,Birmingham,GBR,0.36,1.81,355,128.51,642.55,514.04
821743,15/08/2019,Sparkling Water,San Diego,USA,0.6,3,380,228,1140,912
821744,16/08/2019,BLT Sandwich,Potsdam,DEU,0.5,2.48,253,125.49,627.44,501.95
821745,17/08/2019,Orange Juice,Berlin,DEU,0.36,1.79,305,109.19,545.95,436.76
821746,18/08/2019,BLT Sandwich,Stuttgart,DEU,0.93,4.67,440,410.96,2054.8,1643.84
821747,19/08/2019,BLT Sandwich,Toronto,CAN,0.78,3.9,391,304.98,1524.9,1219.92
821748,20/08/2019,Butter Croissant,Dublin,IRL,0.65,3.25,203,131.95,659.75,527.8
821749,21/08/2019,Granola Bar,Sydney,AUS,0.57,2.84,380,215.84,1079.2,863.36
821750,22/08/2019,Cheese & Pickle Sandwich,Odense,DNK,0.86,4.28,310,265.36,1326.8,1061.44
821751,23/08/2019,BLT Sandwich,Odense,DNK,0.57,2.83,421,238.29,1191.43,953.14
821752,24/08/2019,Chocolate Twist,Southampton,GBR,0.75,3.75,281,210.75,1053.75,843
821753,25/08/2019,Almond Croissant,Potsdam,DEU,1.03,5.14,363,373.16,1865.82,1492.66
821754,26/08/2019,Butter Croissant,Kraków,POL,0.91,4.53,473,428.54,2142.69,1714.15
821755,27/08/2019,Ham & Cheese Toastie,Graz,AUT,0.92,4.6,438,402.96,2014.8,1611.84
821756,28/08/2019,Butter Croissant,Munich,DEU,0.41,2.03,288,116.93,584.64,467.71
821757,29/08/2019,Tomato Juice,Hamilton,NZL,0.48,2.42,302,146.17,730.84,584.67
821758,30/08/2019,Cheese & Pickle Sandwich,Portland,USA,0.38,1.91,277,105.81,529.07,423.26
821759,31/08/2019,Toast,Canberra,AUS,1.09,5.45,308,335.72,1678.6,1342.88
821760,01/09/2019,Almond Croissant,Gdańsk,POL,0.81,4.06,415,336.98,1684.9,1347.92
821761,02/09/2019,Orange Juice,Stockholm,SWE,1.09,5.43,375,407.25,2036.25,1629
821762,03/09/2019,Apple Juice,Southampton,GBR,0.61,3.07,264,162.1,810.48,648.38
821763,04/09/2019,Still Water,London,GBR,0.54,2.69,289,155.48,777.41,621.93
821764,05/09/2019,Tomato Juice,Edinburgh,GBR,0.61,3.07,295,181.13,905.65,724.52
821765,06/09/2019,Granola Bar,Melbourne,AUS,0.39,1.94,211,81.87,409.34,327.47
821766,07/09/2019,Ham & Cheese Toastie,Strasbourg,FRA,0.35,1.73,400,138.4,692,553.6
821767,08/09/2019,Tomato Juice,Birmingham,GBR,0.6,2.99,464,277.47,1387.36,1109.89
821768,09/09/2019,Blueberry Muffin,Boston,USA,0.38,1.89,283,106.97,534.87,427.9
821769,10/09/2019,Sparkling Water,Hamilton,NZL,0.93,4.67,401,374.53,1872.67,1498.14
821770,11/09/2019,BLT Sandwich,Edinburgh,GBR,0.84,4.18,455,380.38,1901.9,1521.52
821771,12/09/2019,Sparkling Water,London,GBR,0.5,2.52,360,181.44,907.2,725.76
821772,13/09/2019,Still Water,Gdańsk,POL,0.5,2.48,475,235.6,1178,942.4
821773,14/09/2019,Tomato Juice,Potsdam,DEU,0.48,2.41,438,211.12,1055.58,844.46
821774,15/09/2019,Tuna Melt Panini,Strasbourg,FRA,1.08,5.42,325,352.3,1761.5,1409.2
821775,16/09/2019,Butter Croissant,Glasgow,GBR,0.79,3.93,336,264.1,1320.48,1056.38
821776,17/09/2019,Fruit Box,Salzburg,AUT,0.89,4.43,330,292.38,1461.9,1169.52
821777,18/09/2019,Fruit Box,Tromsø,NOR,0.32,1.6,326,104.32,521.6,417.28
821778,19/09/2019,Butter Croissant,Strasbourg,FRA,0.32,1.6,240,76.8,384,307.2
821779,20/09/2019,Peach Juice,Birmingham,GBR,0.56,2.82,338,190.63,953.16,762.53
821780,21/09/2019,Chicken Salad Sandwich,Galway,IRL,1.09,5.44,308,335.1,1675.52,1340.42
821781,22/09/2019,Cheese & Pickle Sandwich,San Francisco,USA,0.88,4.41,222,195.8,979.02,783.22
821782,23/09/2019,Sparkling Water,Kraków,POL,0.58,2.89,356,205.77,1028.84,823.07
821783,24/09/2019,Ham & Cheese Toastie,Lausanne,CHE,0.54,2.7,347,187.38,936.9,749.52
821784,25/09/2019,Blueberry Muffin,Sønderborg,DNK,0.31,1.53,392,119.95,599.76,479.81
821785,26/09/2019,Butter Croissant,Hamilton,NZL,0.83,4.17,431,359.45,1797.27,1437.82
821786,27/09/2019,Chocolate Twist,Melbourne,AUS,0.62,3.09,449,277.48,1387.41,1109.93
821787,28/09/2019,Apple Juice,Southampton,GBR,0.93,4.67,392,366.13,1830.64,1464.51
821788,29/09/2019,Ham & Cheese Toastie,Toulouse,FRA,0.35,1.73,431,149.13,745.63,596.5
821789,30/09/2019,Cheese & Pickle Sandwich,Boston,USA,0.83,4.15,222,184.26,921.3,737.04
