Order ID,Date,Product,Town,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity, TotalCost , TotalPrice ,TotalProfit
208685,26/01/2017,Orange Juice,Stuttgart,DEU,1.82,9.12,301,549.02,2745.12,2196.1
208686,27/01/2017,Ham & Cheese Toastie,Toulouse,FRA,0.81,4.06,211,171.33,856.66,685.33
208687,28/01/2017,Apple Juice,Melbourne,AUS,0.77,3.86,573,442.36,2211.78,1769.42
208688,29/01/2017,Porridge,Boston,USA,1.1,5.5,509,559.9,2799.5,2239.6
208689,30/01/2017,Lemon & Ginger Tea,Graz,AUT,1.98,9.88,370,731.12,3655.6,2924.48
208690,31/01/2017,Butter Croissant,Auckland,NZL,1.21,6.06,495,599.94,2999.7,2399.76
208691,01/02/2017,Lemon & Ginger Tea,Paris,FRA,1.63,8.16,515,840.48,4202.4,3361.92
208692,02/02/2017,Chocolate Chip Muffin,Hamilton,NZL,1.09,5.44,560,609.28,3046.4,2437.12
208693,03/02/2017,Chicken Fajita Wrap,Graz,AUT,1.88,9.4,399,750.12,3750.6,3000.48
208694,04/02/2017,Blueberry Muffin,Stuttgart,DEU,1.73,8.66,502,869.46,4347.32,3477.86
208695,05/02/2017,Chocolate Chip Muffin,London,GBR,2.16,10.82,371,802.84,4014.22,3211.38
208696,06/02/2017,Butter Croissant,Birmingham,GBR,0.64,3.18,311,197.8,988.98,791.18
208697,07/02/2017,Tea,Auckland,NZL,0.79,3.94,205,161.54,807.7,646.16
208698,08/02/2017,Tomato Juice,Berlin,DEU,1.29,6.46,275,355.3,1776.5,1421.2
208699,09/02/2017,Green Tea,Seattle,USA,1,5.02,214,214.86,1074.28,859.42
208700,10/02/2017,Almond Croissant,Portland,USA,1.12,5.58,266,296.86,1484.28,1187.42
208701,11/02/2017,Fruit Box,Munich,DEU,1.04,5.2,236,245.44,1227.2,981.76
208702,12/02/2017,Blueberry Muffin,Seattle,USA,1.94,9.72,523,1016.71,5083.56,4066.85
208703,13/02/2017,Chocolate Chip Muffin,Brussels,BEL,1.76,8.8,502,883.52,4417.6,3534.08
208704,14/02/2017,BLT Sandwich,Lausanne,CHE,0.75,3.76,303,227.86,1139.28,911.42
208705,15/02/2017,Lemon & Ginger Tea,Tromsø,NOR,1.19,5.94,437,519.16,2595.78,2076.62
208706,16/02/2017,Almond Croissant,Melbourne,AUS,2.01,10.04,204,409.63,2048.16,1638.53
208707,17/02/2017,Tea,Lausanne,CHE,1.64,8.22,291,478.4,2392.02,1913.62
208708,18/02/2017,Porridge,Portland,USA,1.49,7.46,295,440.14,2200.7,1760.56
208709,19/02/2017,Almond Croissant,Edinburgh,GBR,1.89,9.44,532,1004.42,5022.08,4017.66
208710,20/02/2017,Cheese & Pickle Sandwich,Gdańsk,POL,1.22,6.08,551,670.02,3350.08,2680.06
208711,21/02/2017,Butter Croissant,Tromsø,NOR,0.7,3.48,244,169.82,849.12,679.3
208712,22/02/2017,Tuna Melt Panini,Boston,USA,1.64,8.22,202,332.09,1660.44,1328.35
208713,23/02/2017,Orange Juice,Paris,FRA,0.78,3.9,506,394.68,1973.4,1578.72
208714,24/02/2017,Apple Juice,Glasgow,GBR,1.89,9.46,376,711.39,3556.96,2845.57
208715,25/02/2017,Chocolate Twist,Lille,FRA,1.73,8.64,494,853.63,4268.16,3414.53
208716,26/02/2017,Green Tea,San Diego,USA,2.02,10.12,318,643.63,3218.16,2574.53
208717,27/02/2017,Peach Juice,Melbourne,AUS,0.93,4.66,238,221.82,1109.08,887.26
208718,28/02/2017,Chicken Salad Sandwich,Kirkland,USA,1.52,7.6,470,714.4,3572,2857.6
208719,28/02/2017,Chicken Fajita Wrap,Stockholm,SWE,1.57,7.86,539,847.31,4236.54,3389.23
208720,01/03/2017,Chicken Fajita Wrap,Tromsø,NOR,1.66,8.28,476,788.26,3941.28,3153.02
208721,02/03/2017,Chocolate Twist,Cardiff,GBR,1.4,7.02,272,381.89,1909.44,1527.55
208722,03/03/2017,Lemon & Ginger Tea,Edinburgh,GBR,1.56,7.82,252,394.13,1970.64,1576.51
208723,04/03/2017,BLT Sandwich,Boston,USA,1.24,6.2,410,508.4,2542,2033.6
208724,05/03/2017,Still Water,Southampton,GBR,0.75,3.76,431,324.11,1620.56,1296.45
208725,06/03/2017,Chicken Salad Sandwich,Southampton,GBR,1.32,6.58,453,596.15,2980.74,2384.59
208726,07/03/2017,Tomato Juice,Hamilton,NZL,1.12,5.62,262,294.49,1472.44,1177.95
208727,08/03/2017,Still Water,Hamilton,NZL,1.59,7.96,488,776.9,3884.48,3107.58
208728,09/03/2017,Lemon & Ginger Tea,Portland,USA,1.06,5.32,433,460.71,2303.56,1842.85
208729,10/03/2017,Tomato Juice,Dresden,DEU,1.63,8.14,530,862.84,4314.2,3451.36
208730,11/03/2017,Tuna Melt Panini,Katowice,POL,1.22,6.12,570,697.68,3488.4,2790.72
208731,12/03/2017,Almond Croissant,Toronto,CAN,1.25,6.26,228,285.46,1427.28,1141.82
208732,13/03/2017,Blueberry Muffin,Kirkland,USA,1.21,6.06,300,363.6,1818,1454.4
208733,14/03/2017,Porridge,Glasgow,GBR,1.7,8.52,573,976.39,4881.96,3905.57
208734,15/03/2017,Tea,Edinburgh,GBR,0.96,4.82,585,563.94,2819.7,2255.76
208735,16/03/2017,Butter Croissant,Brussels,BEL,1.23,6.14,412,505.94,2529.68,2023.74
208736,17/03/2017,Ham & Cheese Toastie,Graz,AUT,0.82,4.08,360,293.76,1468.8,1175.04
208737,18/03/2017,Almond Croissant,Odense,DNK,0.76,3.82,477,364.43,1822.14,1457.71
208738,19/03/2017,Blueberry Muffin,Boston,USA,1.34,6.72,543,729.79,3648.96,2919.17
208739,20/03/2017,Tomato Juice,Salzburg,AUT,1.72,8.62,400,689.6,3448,2758.4
208740,21/03/2017,Still Water,Lille,FRA,2.02,10.1,220,444.4,2222,1777.6
208741,22/03/2017,Tomato Juice,London,GBR,1.99,9.96,565,1125.48,5627.4,4501.92
208742,23/03/2017,Tomato Juice,Albuquerque,USA,0.78,3.88,226,175.38,876.88,701.5
208743,24/03/2017,Lemon & Ginger Tea,Potsdam,DEU,1.06,5.3,573,607.38,3036.9,2429.52
208744,25/03/2017,Lemon & Ginger Tea,Hamilton,NZL,1.97,9.86,457,901.2,4506.02,3604.82
208745,26/03/2017,Tomato Juice,Southampton,GBR,0.9,4.5,409,368.1,1840.5,1472.4
208746,27/03/2017,Fruit Box,Edinburgh,GBR,1.43,7.14,208,297.02,1485.12,1188.1
208747,28/03/2017,Chocolate Chip Muffin,Dresden,DEU,2.05,10.26,329,675.11,3375.54,2700.43
208748,29/03/2017,BLT Sandwich,Sønderborg,DNK,1.37,6.84,310,424.08,2120.4,1696.32
208749,30/03/2017,Green Tea,Madison,USA,1.72,8.6,267,459.24,2296.2,1836.96
208750,31/03/2017,Apple Juice,Copenhagan,DNK,1.05,5.24,252,264.1,1320.48,1056.38
208751,01/04/2017,Sparkling Water,Lille,FRA,1.05,5.24,435,455.88,2279.4,1823.52
208752,02/04/2017,Green Tea,Lille,FRA,1.16,5.78,353,408.07,2040.34,1632.27
208753,03/04/2017,Porridge,Odense,DNK,1.58,7.88,396,624.1,3120.48,2496.38
208754,04/04/2017,Green Tea,Graz,AUT,1.76,8.8,293,515.68,2578.4,2062.72
208755,05/04/2017,Chocolate Chip Muffin,Seattle,USA,0.8,4,418,334.4,1672,1337.6
208756,06/04/2017,Peach Juice,Canberra,AUS,0.87,4.34,398,345.46,1727.32,1381.86
208757,07/04/2017,Chocolate Twist,Sydney,AUS,1.54,7.7,462,711.48,3557.4,2845.92
208758,08/04/2017,Fruit Box,Potsdam,DEU,1.16,5.82,209,243.28,1216.38,973.1
208759,09/04/2017,Orange Juice,Auckland,NZL,1.1,5.5,589,647.9,3239.5,2591.6
208760,10/04/2017,Chocolate Twist,Seattle,USA,1.04,5.2,518,538.72,2693.6,2154.88
208761,11/04/2017,Apple Juice,Munich,DEU,0.75,3.74,387,289.48,1447.38,1157.9
208762,12/04/2017,Butter Croissant,San Diego,USA,0.74,3.72,205,152.52,762.6,610.08
208763,13/04/2017,Porridge,Berlin,DEU,2.09,10.44,464,968.83,4844.16,3875.33
208764,14/04/2017,Butter Croissant,Portland,USA,1.86,9.32,525,978.6,4893,3914.4
208765,15/04/2017,Peach Juice,Dublin,IRL,2.08,10.38,230,477.48,2387.4,1909.92
208766,16/04/2017,Toast,San Francisco,USA,0.62,3.12,365,227.76,1138.8,911.04
208767,17/04/2017,Peach Juice,San Francisco,USA,1.97,9.86,503,991.92,4959.58,3967.66
208768,18/04/2017,Cheese & Pickle Sandwich,Seattle,USA,0.66,3.3,263,173.58,867.9,694.32
208769,19/04/2017,Chicken Salad Sandwich,Strasbourg,FRA,1.78,8.92,559,997.26,4986.28,3989.02
208770,20/04/2017,BLT Sandwich,Lille,FRA,0.74,3.72,232,172.61,863.04,690.43
208771,21/04/2017,Green Tea,London,GBR,0.85,4.24,204,172.99,864.96,691.97
208772,22/04/2017,Apple Juice,Toronto,CAN,1.14,5.68,549,623.66,3118.32,2494.66
208773,23/04/2017,Tomato Juice,Tromsø,NOR,2.06,10.3,220,453.2,2266,1812.8
208774,24/04/2017,Ham & Cheese Toastie,Toronto,CAN,1.35,6.74,494,665.91,3329.56,2663.65
208775,25/04/2017,Peach Juice,Dresden,DEU,2.18,10.92,503,1098.55,5492.76,4394.21
208776,26/04/2017,Cheese & Pickle Sandwich,Geneva,CHE,1.26,6.3,319,401.94,2009.7,1607.76
208777,27/04/2017,Butter Croissant,Sønderborg,DNK,1.96,9.8,301,589.96,2949.8,2359.84
208778,28/04/2017,Still Water,Melbourne,AUS,0.77,3.86,486,375.19,1875.96,1500.77
208779,29/04/2017,Coffee,San Francisco,USA,1.2,5.98,384,459.26,2296.32,1837.06
208780,30/04/2017,Tomato Juice,San Diego,USA,1.18,5.9,345,407.1,2035.5,1628.4
208781,01/05/2017,Fruit Box,San Diego,USA,0.72,3.6,343,246.96,1234.8,987.84
208782,02/05/2017,Tea,Copenhagan,DNK,1.31,6.54,424,554.59,2772.96,2218.37
208783,03/05/2017,Sparkling Water,Hamilton,NZL,0.97,4.84,256,247.81,1239.04,991.23
208784,04/05/2017,Butter Croissant,Potsdam,DEU,0.8,4,393,314.4,1572,1257.6
208785,05/05/2017,Cheese & Pickle Sandwich,Kirkland,USA,1.57,7.84,495,776.16,3880.8,3104.64
208786,06/05/2017,Almond Croissant,Munich,DEU,2,10,304,608,3040,2432
208787,07/05/2017,Toast,Glasgow,GBR,1.74,8.68,494,857.58,4287.92,3430.34
208788,08/05/2017,Tea,Edinburgh,GBR,2.12,10.58,313,662.31,3311.54,2649.23
208789,09/05/2017,Sparkling Water,Toulouse,FRA,1.94,9.68,452,875.07,4375.36,3500.29
208790,10/05/2017,Chicken Fajita Wrap,Birmingham,GBR,1.32,6.58,506,665.9,3329.48,2663.58
208791,11/05/2017,Porridge,Potsdam,DEU,2.08,10.42,379,789.84,3949.18,3159.34
208792,12/05/2017,Chocolate Chip Muffin,Madison,USA,0.74,3.72,218,162.19,810.96,648.77
208793,13/05/2017,BLT Sandwich,Munich,DEU,0.78,3.9,400,312,1560,1248
208794,14/05/2017,Chicken Salad Sandwich,Munich,DEU,1.17,5.84,572,668.1,3340.48,2672.38
208795,15/05/2017,Porridge,Dresden,DEU,1.78,8.9,352,626.56,3132.8,2506.24
208796,16/05/2017,Butter Croissant,Dresden,DEU,0.72,3.62,457,330.87,1654.34,1323.47
208797,17/05/2017,Tea,Austin,USA,1.84,9.18,504,925.34,4626.72,3701.38
208798,18/05/2017,Apple Juice,Katowice,POL,0.68,3.38,356,240.66,1203.28,962.62
208799,19/05/2017,Sparkling Water,Auckland,NZL,2.15,10.74,392,842.02,4210.08,3368.06
208800,20/05/2017,Tea,Lille,FRA,1.42,7.12,363,516.91,2584.56,2067.65
208801,21/05/2017,Butter Croissant,Brussels,BEL,0.61,3.04,482,293.06,1465.28,1172.22
208802,22/05/2017,Chocolate Chip Muffin,Munich,DEU,2.05,10.26,570,1169.64,5848.2,4678.56
208803,23/05/2017,Tuna Melt Panini,Toulouse,FRA,0.75,3.76,245,184.24,921.2,736.96
208804,24/05/2017,Apple Juice,Hamilton,NZL,1.44,7.18,346,496.86,2484.28,1987.42
208805,25/05/2017,Green Tea,Hamilton,NZL,0.94,4.7,348,327.12,1635.6,1308.48
208806,26/05/2017,Apple Juice,Manchester,GBR,1.94,9.7,309,599.46,2997.3,2397.84
208807,27/05/2017,Cheese & Pickle Sandwich,Seattle,USA,0.76,3.78,379,286.52,1432.62,1146.1
208808,28/05/2017,Apple Juice,Boston,USA,1.5,7.5,322,483,2415,1932
208809,29/05/2017,Porridge,Brussels,BEL,0.69,3.46,469,324.55,1622.74,1298.19
208810,30/05/2017,Blueberry Muffin,Boston,USA,0.88,4.4,517,454.96,2274.8,1819.84
208811,31/05/2017,Chocolate Chip Muffin,Stockholm,SWE,1.39,6.94,271,376.15,1880.74,1504.59
208812,01/06/2017,Porridge,Austin,USA,1.1,5.5,445,489.5,2447.5,1958
208813,02/06/2017,Porridge,Dublin,IRL,1.22,6.12,552,675.65,3378.24,2702.59
208814,03/06/2017,Still Water,Canberra,AUS,0.87,4.34,270,234.36,1171.8,937.44
208815,04/06/2017,Ham & Cheese Toastie,Galway,IRL,1.16,5.82,203,236.29,1181.46,945.17
208816,05/06/2017,Peach Juice,Kirkland,USA,1.12,5.6,581,650.72,3253.6,2602.88
208817,06/06/2017,Chicken Fajita Wrap,San Francisco,USA,1.54,7.68,401,615.94,3079.68,2463.74
208818,07/06/2017,Toast,Galway,IRL,1.2,6.02,363,437.05,2185.26,1748.21
208819,08/06/2017,Cheese & Pickle Sandwich,Austin,USA,1.92,9.62,489,940.84,4704.18,3763.34
208820,09/06/2017,Tea,Portland,USA,1.92,9.62,248,477.15,2385.76,1908.61
208821,10/06/2017,Almond Croissant,Albuquerque,USA,1.76,8.78,392,688.35,3441.76,2753.41
208822,11/06/2017,Apple Juice,Salzburg,AUT,1.22,6.1,280,341.6,1708,1366.4
208823,12/06/2017,Cheese & Pickle Sandwich,Odense,DNK,0.72,3.6,298,214.56,1072.8,858.24
208824,13/06/2017,Blueberry Muffin,Katowice,POL,1.41,7.06,323,456.08,2280.38,1824.3
208825,14/06/2017,Sparkling Water,Sydney,AUS,2.06,10.28,534,1097.9,5489.52,4391.62
208826,15/06/2017,Almond Croissant,Edinburgh,GBR,0.67,3.36,587,394.46,1972.32,1577.86
208827,16/06/2017,Tuna Melt Panini,San Francisco,USA,2.1,10.52,401,843.7,4218.52,3374.82
208828,17/06/2017,Blueberry Muffin,Lille,FRA,0.78,3.9,487,379.86,1899.3,1519.44
208829,18/06/2017,Tuna Melt Panini,Copenhagan,DNK,1.25,6.24,342,426.82,2134.08,1707.26
208830,19/06/2017,Lemon & Ginger Tea,Galway,IRL,2.18,10.92,232,506.69,2533.44,2026.75
208831,20/06/2017,Green Tea,Dublin,IRL,2.06,10.32,531,1095.98,5479.92,4383.94
208832,21/06/2017,Orange Juice,Dublin,IRL,0.91,4.56,301,274.51,1372.56,1098.05
208833,22/06/2017,Lemon & Ginger Tea,Albuquerque,USA,0.9,4.48,415,371.84,1859.2,1487.36
208834,23/06/2017,Chocolate Chip Muffin,Potsdam,DEU,0.83,4.14,329,272.41,1362.06,1089.65
208835,24/06/2017,Chocolate Twist,Toulouse,FRA,1.89,9.46,580,1097.36,5486.8,4389.44
208836,25/06/2017,Tomato Juice,Madison,USA,1.64,8.22,361,593.48,2967.42,2373.94
208837,26/06/2017,Cheese & Pickle Sandwich,Dublin,IRL,1.51,7.54,479,722.33,3611.66,2889.33
208838,27/06/2017,Blueberry Muffin,Seattle,USA,1.54,7.7,206,317.24,1586.2,1268.96
208839,28/06/2017,Peach Juice,Austin,USA,0.86,4.28,221,189.18,945.88,756.7
208840,29/06/2017,Lemon & Ginger Tea,Dublin,IRL,2.14,10.68,312,666.43,3332.16,2665.73
208841,30/06/2017,Peach Juice,Albuquerque,USA,1.26,6.28,563,707.13,3535.64,2828.51
208842,01/07/2017,Almond Croissant,Geneva,CHE,1.94,9.68,250,484,2420,1936
208843,02/07/2017,Apple Juice,Copenhagan,DNK,1.81,9.04,472,853.38,4266.88,3413.5
208844,03/07/2017,Tomato Juice,San Diego,USA,0.88,4.38,576,504.58,2522.88,2018.3
208845,04/07/2017,Coffee,Geneva,CHE,0.68,3.4,230,156.4,782,625.6
208846,05/07/2017,Tea,Potsdam,DEU,0.74,3.7,224,165.76,828.8,663.04
208847,06/07/2017,Porridge,Sydney,AUS,2.03,10.14,527,1068.76,5343.78,4275.02
208848,07/07/2017,Still Water,Munich,DEU,1.48,7.4,366,541.68,2708.4,2166.72
208849,08/07/2017,Tuna Melt Panini,Edinburgh,GBR,0.95,4.74,491,465.47,2327.34,1861.87
208850,09/07/2017,Lemon & Ginger Tea,Austin,USA,1.65,8.24,313,515.82,2579.12,2063.3
208851,10/07/2017,Peach Juice,Stuttgart,DEU,1.47,7.34,217,318.56,1592.78,1274.22
208852,11/07/2017,Porridge,Tromsø,NOR,1.77,8.86,512,907.26,4536.32,3629.06
208853,12/07/2017,Almond Croissant,Hamilton,NZL,0.61,3.04,520,316.16,1580.8,1264.64
208854,13/07/2017,Green Tea,Kirkland,USA,1.61,8.04,573,921.38,4606.92,3685.54
208855,14/07/2017,Sparkling Water,Odense,DNK,1.88,9.38,231,433.36,2166.78,1733.42
208856,15/07/2017,Chocolate Chip Muffin,Berlin,DEU,0.98,4.9,574,562.52,2812.6,2250.08
208857,16/07/2017,Chicken Fajita Wrap,Birmingham,GBR,1.36,6.8,585,795.6,3978,3182.4
208858,17/07/2017,Almond Croissant,Stuttgart,DEU,1.52,7.6,300,456,2280,1824
208859,18/07/2017,Coffee,Strasbourg,FRA,1.02,5.12,455,465.92,2329.6,1863.68
208860,19/07/2017,Tuna Melt Panini,Kraków,POL,1.22,6.1,343,418.46,2092.3,1673.84
208861,20/07/2017,Still Water,Manchester,GBR,1.54,7.7,529,814.66,4073.3,3258.64
208862,21/07/2017,Blueberry Muffin,Paris,FRA,1.82,9.08,445,808.12,4040.6,3232.48
208863,22/07/2017,Green Tea,Kraków,POL,0.82,4.1,557,456.74,2283.7,1826.96
208864,23/07/2017,Tomato Juice,Munich,DEU,1.07,5.36,381,408.43,2042.16,1633.73
208865,24/07/2017,Blueberry Muffin,Hamilton,NZL,0.72,3.62,398,288.15,1440.76,1152.61
208866,25/07/2017,Chocolate Chip Muffin,Canberra,AUS,1.36,6.8,568,772.48,3862.4,3089.92
208867,26/07/2017,Green Tea,Copenhagan,DNK,2.18,10.88,242,526.59,2632.96,2106.37
208868,27/07/2017,Tomato Juice,Lille,FRA,0.88,4.4,446,392.48,1962.4,1569.92
208869,28/07/2017,Apple Juice,Dublin,IRL,1.98,9.9,442,875.16,4375.8,3500.64
208870,29/07/2017,Still Water,Galway,IRL,2.05,10.24,258,528.38,2641.92,2113.54
208871,30/07/2017,Tuna Melt Panini,Portland,USA,1.31,6.56,455,596.96,2984.8,2387.84
208872,31/07/2017,Toast,Strasbourg,FRA,0.76,3.78,553,418.07,2090.34,1672.27
208873,01/08/2017,Toast,Paris,FRA,1.92,9.62,285,548.34,2741.7,2193.36
208874,02/08/2017,Coffee,Katowice,POL,1.47,7.34,222,325.9,1629.48,1303.58
208875,03/08/2017,Fruit Box,Hamilton,NZL,1.24,6.22,456,567.26,2836.32,2269.06
208876,04/08/2017,Blueberry Muffin,Copenhagan,DNK,1,4.98,223,222.11,1110.54,888.43
208877,05/08/2017,BLT Sandwich,Gdańsk,POL,1.63,8.16,228,372.1,1860.48,1488.38
208878,06/08/2017,Tuna Melt Panini,Vancouver,CAN,1,5,466,466,2330,1864
208879,07/08/2017,BLT Sandwich,Toulouse,FRA,1.04,5.2,523,543.92,2719.6,2175.68
208880,08/08/2017,Porridge,Dublin,IRL,1.82,9.1,246,447.72,2238.6,1790.88
208881,09/08/2017,Green Tea,Stockholm,SWE,1.85,9.26,222,411.14,2055.72,1644.58
208882,10/08/2017,Cheese & Pickle Sandwich,Kirkland,USA,1.35,6.74,596,803.41,4017.04,3213.63
208883,11/08/2017,Fruit Box,San Francisco,USA,1.65,8.26,306,505.51,2527.56,2022.05
208884,12/08/2017,Tomato Juice,Sydney,AUS,1.09,5.46,396,432.43,2162.16,1729.73
208885,13/08/2017,Porridge,Birmingham,GBR,1.54,7.72,511,788.98,3944.92,3155.94
208886,14/08/2017,Blueberry Muffin,Munich,DEU,0.62,3.12,533,332.59,1662.96,1330.37
208887,15/08/2017,Tuna Melt Panini,Stockholm,SWE,1.32,6.58,441,580.36,2901.78,2321.42
208888,16/08/2017,Coffee,Lausanne,CHE,1.61,8.04,319,512.95,2564.76,2051.81
208889,17/08/2017,Chocolate Chip Muffin,Portland,USA,0.69,3.46,437,302.4,1512.02,1209.62
208890,18/08/2017,Cheese & Pickle Sandwich,Tromsø,NOR,1.92,9.62,419,806.16,4030.78,3224.62
208891,19/08/2017,Chicken Fajita Wrap,Tromsø,NOR,1.16,5.78,280,323.68,1618.4,1294.72
208892,20/08/2017,Orange Juice,Boston,USA,1.87,9.34,500,934,4670,3736
208893,21/08/2017,Coffee,Glasgow,GBR,1.68,8.38,321,538,2689.98,2151.98
208894,22/08/2017,Still Water,Odense,DNK,1.28,6.38,566,722.22,3611.08,2888.86
208895,23/08/2017,Orange Juice,London,GBR,2.08,10.38,546,1133.5,5667.48,4533.98
208896,24/08/2017,Butter Croissant,Kraków,POL,0.83,4.14,395,327.06,1635.3,1308.24
208897,25/08/2017,Ham & Cheese Toastie,Stuttgart,DEU,1.94,9.68,417,807.31,4036.56,3229.25
208898,26/08/2017,Peach Juice,Stuttgart,DEU,0.98,4.88,243,237.17,1185.84,948.67
208899,27/08/2017,Chocolate Chip Muffin,Hamburg,DEU,2.06,10.32,429,885.46,4427.28,3541.82
208900,28/08/2017,Chicken Fajita Wrap,Glasgow,GBR,0.99,4.96,571,566.43,2832.16,2265.73
208901,29/08/2017,Tea,Birmingham,GBR,1.82,9.08,453,822.65,4113.24,3290.59
208902,30/08/2017,Peach Juice,Portland,USA,0.92,4.62,308,284.59,1422.96,1138.37
208903,31/08/2017,Porridge,Salzburg,AUT,1.79,8.94,279,498.85,2494.26,1995.41
208904,01/09/2017,Peach Juice,Odense,DNK,1.93,9.64,258,497.42,2487.12,1989.7
208905,02/09/2017,Tuna Melt Panini,Graz,AUT,0.88,4.42,457,403.99,2019.94,1615.95
208906,03/09/2017,Chocolate Chip Muffin,Brussels,BEL,0.68,3.38,246,166.3,831.48,665.18
208907,04/09/2017,Orange Juice,Sønderborg,DNK,1.08,5.4,212,228.96,1144.8,915.84
208908,05/09/2017,Apple Juice,Vancouver,CAN,1.9,9.52,300,571.2,2856,2284.8
208909,06/09/2017,Chicken Salad Sandwich,Dresden,DEU,1.26,6.3,383,482.58,2412.9,1930.32
208910,07/09/2017,Blueberry Muffin,London,GBR,0.95,4.74,361,342.23,1711.14,1368.91
208911,08/09/2017,Chocolate Chip Muffin,Seattle,USA,0.63,3.16,376,237.63,1188.16,950.53
208912,09/09/2017,Cheese & Pickle Sandwich,Potsdam,DEU,1.22,6.12,401,490.82,2454.12,1963.3
208913,10/09/2017,Tuna Melt Panini,Sydney,AUS,0.93,4.66,600,559.2,2796,2236.8
208914,11/09/2017,BLT Sandwich,Stockholm,SWE,1.02,5.1,502,512.04,2560.2,2048.16
208915,12/09/2017,Chicken Salad Sandwich,Sønderborg,DNK,2.2,11,217,477.4,2387,1909.6
208916,13/09/2017,Apple Juice,Strasbourg,FRA,1.78,8.9,333,592.74,2963.7,2370.96
208917,14/09/2017,Cheese & Pickle Sandwich,Canberra,AUS,0.9,4.52,245,221.48,1107.4,885.92
208918,15/09/2017,Apple Juice,Sønderborg,DNK,1.92,9.62,498,958.15,4790.76,3832.61
208919,16/09/2017,Orange Juice,Sønderborg,DNK,1.3,6.5,277,360.1,1800.5,1440.4
208920,17/09/2017,Tuna Melt Panini,Brussels,BEL,1.7,8.52,591,1007.06,5035.32,4028.26
208921,18/09/2017,Porridge,Dresden,DEU,0.92,4.6,446,410.32,2051.6,1641.28
208922,19/09/2017,Tomato Juice,Hamilton,NZL,1.16,5.82,263,306.13,1530.66,1224.53
208923,20/09/2017,Butter Croissant,Lille,FRA,1.34,6.72,414,556.42,2782.08,2225.66
208924,21/09/2017,Tuna Melt Panini,Boston,USA,0.72,3.6,501,360.72,1803.6,1442.88
208925,22/09/2017,Butter Croissant,Auckland,NZL,1.96,9.78,502,981.91,4909.56,3927.65
208926,23/09/2017,Lemon & Ginger Tea,Gdańsk,POL,1.95,9.76,583,1138.02,5690.08,4552.06
208927,24/09/2017,Cheese & Pickle Sandwich,Birmingham,GBR,1.09,5.46,475,518.7,2593.5,2074.8
208928,25/09/2017,Still Water,Portland,USA,2.1,10.48,460,964.16,4820.8,3856.64
208929,26/09/2017,Toast,Dublin,IRL,1.45,7.24,371,537.21,2686.04,2148.83
208930,27/09/2017,Sparkling Water,Hamburg,DEU,1.39,6.94,418,580.18,2900.92,2320.74
